date,portfolio_return,portfolio_mean_forecast,portfolio_variance_forecast,portfolio_volatility_forecast,portfolio_var_forecast,portfolio_cvar_forecast,portfolio_risk_model,copula_family,copula_df,copula_avg_abs_correlation,copula_max_abs_correlation,copula_lower_tail_dependence,portfolio_var_breach,portfolio_cvar_breach
2023-03-21,0.00020777326784271466,-0.000163466452497793,1.0193448986528672e-05,0.0031927181188649697,-0.007582924821739811,-0.00902082754712236,studentt_copula_simulation,studentt,6,0.4896171348111021,0.8319120026876062,0.0158,0,0
2023-03-22,0.0021128560348273595,-0.00016909828848927732,1.0087406107880572e-05,0.0031760677114760277,-0.007567203413339433,-0.00895948715271581,studentt_copula_simulation,studentt,6,0.4880708924051704,0.831197320332121,0.0158,0,0
2023-03-23,0.0038019916613598603,-0.00016985475207255635,9.707876608943802e-06,0.003115746557238538,-0.007398829989296693,-0.008793726503181146,studentt_copula_simulation,studentt,6,0.4875380181969707,0.830533576663881,0.0158,0,0
2023-03-24,-0.0005089459720961642,-0.0001598329118466112,9.901255464129952e-06,0.0031466260445324533,-0.00755435741657385,-0.00886965738376423,studentt_copula_simulation,studentt,6,0.4873114502405514,0.8307812011876701,0.0158,0,0
2023-03-27,0.00294859805665304,-0.00015563193567324653,9.183680211416507e-06,0.0030304587460344198,-0.007179259037391377,-0.008580881019494124,studentt_copula_simulation,studentt,6,0.48782614219296966,0.8309436377238271,0.0158,0,0
2023-03-28,0.0006432667370455114,-0.00014619728068274366,8.892374822843267e-06,0.002982008521591323,-0.007095327773182972,-0.008451729366423116,studentt_copula_simulation,studentt,6,0.4885708079507391,0.83098714124932,0.0158,0,0
2023-03-29,0.0007580336156389755,-0.0001874134673562228,1.0209269914469984e-05,0.003195194816356271,-0.0075787218679014366,-0.009448059106335688,studentt_copula_simulation,studentt,6,0.48820819616694777,0.830156212469734,0.0158,0,0
2023-03-31,-0.004790636421133421,-0.00014373002521455587,8.566780991619221e-06,0.0029269063858653253,-0.006967231459227873,-0.008286256270275091,studentt_copula_simulation,studentt,6,0.4887341761868922,0.8300464835484367,0.0158,0,0
2023-04-03,0.0022734533844150917,-0.00017885480701841365,1.0109131133990505e-05,0.003179485985814453,-0.0075452001946199375,-0.00931924264336038,studentt_copula_simulation,studentt,6,0.49109932260402617,0.8306105635482632,0.015600000000000003,0,0
2023-04-05,0.0027120911721092433,-0.00017730987398769757,9.649447834198738e-06,0.0031063560379001533,-0.007413554203575737,-0.009165420375796538,studentt_copula_simulation,studentt,6,0.48998230450611535,0.8309545494176349,0.0158,0,0
2023-04-06,0.0031434367903719895,-0.0001691852001599895,9.806690234027997e-06,0.003131563544625591,-0.0076220659557036646,-0.009247605014538397,studentt_copula_simulation,studentt,6,0.48921416549799535,0.830363969137585,0.0158,0,0
2023-04-10,-0.004205789494495349,-0.00015633735470905926,9.6912641562145e-06,0.003113079529375133,-0.007467150398001647,-0.0091416245207017,studentt_copula_simulation,studentt,6,0.48863740317727367,0.8304329103370116,0.0158,0,0
2023-04-11,0.002026735092500509,-0.00016375749976390934,9.667465339126411e-06,0.003109254788390043,-0.007455761514916372,-0.009100096105046496,studentt_copula_simulation,studentt,6,0.4893851413236483,0.8310329932607207,0.0158,0,0
2023-04-12,0.00482698330814868,-0.00016237188689048897,1.0178859087297331e-05,0.0031904324295144275,-0.007631957157501293,-0.009260893540604552,studentt_copula_simulation,studentt,6,0.48793283382465313,0.8317834112101412,0.016,0,0
2023-04-13,0.004065950715216982,-0.00015648460241814618,1.0070961588508015e-05,0.0031734778380363734,-0.007550863593143364,-0.009210915481110775,studentt_copula_simulation,studentt,6,0.48789194187422796,0.8309466670059912,0.0158,0,0
2023-04-17,0.007250572287110124,-0.00016001020619643523,1.1552625856692308e-05,0.0033989153941650723,-0.007992330412207255,-0.009884557222612727,studentt_copula_simulation,studentt,6,0.48589319218137933,0.8294192536534717,0.016,0,0
2023-04-18,0.0035786296129245443,-0.00013475499778533223,1.990199104128749e-05,0.0044611647628492145,-0.009949817403784929,-0.012413791532771536,studentt_copula_simulation,studentt,6,0.4831149086674708,0.8279815556153444,0.0162,0,0
2023-04-19,0.004786407310870988,-0.00011979998427995478,1.8662022339637103e-05,0.00431995628908871,-0.009646334456055143,-0.012007598821275998,studentt_copula_simulation,studentt,6,0.480370124073648,0.8280203902854052,0.0162,0,0
2023-04-20,-0.002515093617372788,-0.00012654912673882367,1.8630039531597582e-05,0.0043162529503722995,-0.009634175455371418,-0.011975987564615492,studentt_copula_simulation,studentt,6,0.48006461569160574,0.82770579056983,0.0162,0,0
2023-04-21,-0.0026352675465450837,4.006563161277836e-05,1.873001245157263e-05,0.004327818440227435,-0.010051812710094685,-0.012836130281134095,studentt_copula_simulation,studentt,6,0.4795781642013567,0.8270436133345023,0.0162,0,0
2023-04-24,0.0027261455076006413,4.858025567244093e-05,1.739559275891436e-05,0.004170802411876444,-0.009708613774491474,-0.012526980529296827,studentt_copula_simulation,studentt,6,0.48040322981287503,0.8245710949127384,0.0164,0,0
2023-04-25,-0.001041549979527101,5.910642795116746e-05,1.651516419179761e-05,0.004063885356625801,-0.009330870925965793,-0.012194987822590963,studentt_copula_simulation,studentt,6,0.48158526678904756,0.826922415063125,0.0164,0,0
2023-04-26,0.0009891894348101893,5.702957644043671e-05,1.5868217918676534e-05,0.003983493180448102,-0.009294359775875944,-0.011943856965452566,studentt_copula_simulation,studentt,6,0.48074647418835115,0.82650213659169,0.0164,0,0
2023-04-27,-0.0010827070901977542,6.632982322391777e-05,1.5121842611581042e-05,0.003888681346109635,-0.009061020042060818,-0.011657680348926627,studentt_copula_simulation,studentt,6,0.4811879968637788,0.8270258845984542,0.016800000000000002,0,0
2023-04-28,-0.0023222299913978617,-0.00015375126030199587,1.3433692976967921e-05,0.0036652002642376747,-0.008435979438163646,-0.010456862779823257,studentt_copula_simulation,studentt,6,0.48255828869850664,0.8257649767864008,0.016800000000000002,0,0
2023-05-02,-0.005439219222164393,-0.0001776510821920505,1.3387424094980355e-05,0.003658882902605706,-0.008510643613589167,-0.010468470375099667,studentt_copula_simulation,studentt,6,0.4769679287191275,0.8249561041249954,0.016,0,0
2023-05-03,0.0031749457930163594,-0.00019560932152449216,1.3668787404184544e-05,0.0036971323217034773,-0.00859966522748185,-0.010579650681096635,studentt_copula_simulation,studentt,6,0.4814103840814279,0.8228599119690825,0.016,0,0
2023-05-04,0.000900482312855555,-0.00019157203533129338,1.372688188032891e-05,0.0037049806855540975,-0.008576499573225874,-0.010597716671960366,studentt_copula_simulation,studentt,6,0.48094757760173595,0.820246531922483,0.016,0,0
